,id,name,artists,duration,explicit,popularity
3319,0YO5tN0dyiMD1yAM4hijum,Passarinhos,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2d9LRvQJnAXRijqIJDDs2K'}, 'href': 'https://api.spotify.com/v1/artists/2d9LRvQJnAXRijqIJDDs2K', 'id': '2d9LRvQJnAXRijqIJDDs2K', 'name': 'Emicida', 'type': 'artist', 'uri': 'spotify:artist:2d9LRvQJnAXRijqIJDDs2K'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/57pVvBwa3ZCR9LsVlkLXj7'}, 'href': 'https://api.spotify.com/v1/artists/57pVvBwa3ZCR9LsVlkLXj7', 'id': '57pVvBwa3ZCR9LsVlkLXj7', 'name': 'Vanessa Da Mata', 'type': 'artist', 'uri': 'spotify:artist:57pVvBwa3ZCR9LsVlkLXj7'}]",221626,False,30
3320,5THHBnZGUayVNaRcy8LMli,Amarelo,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2d9LRvQJnAXRijqIJDDs2K'}, 'href': 'https://api.spotify.com/v1/artists/2d9LRvQJnAXRijqIJDDs2K', 'id': '2d9LRvQJnAXRijqIJDDs2K', 'name': 'Emicida', 'type': 'artist', 'uri': 'spotify:artist:2d9LRvQJnAXRijqIJDDs2K'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3EWwR3BxuCaiYKniPGDjE7'}, 'href': 'https://api.spotify.com/v1/artists/3EWwR3BxuCaiYKniPGDjE7', 'id': '3EWwR3BxuCaiYKniPGDjE7', 'name': 'Majur', 'type': 'artist', 'uri': 'spotify:artist:3EWwR3BxuCaiYKniPGDjE7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6tzRZ39aZlNqlUzQlkuhDV'}, 'href': 'https://api.spotify.com/v1/artists/6tzRZ39aZlNqlUzQlkuhDV', 'id': '6tzRZ39aZlNqlUzQlkuhDV', 'name': 'Pabllo Vittar', 'type': 'artist', 'uri': 'spotify:artist:6tzRZ39aZlNqlUzQlkuhDV'}]",321493,True,26
3321,2C9LPYpH9YUgROQDHfRXrU,Hoje Cedo,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2d9LRvQJnAXRijqIJDDs2K'}, 'href': 'https://api.spotify.com/v1/artists/2d9LRvQJnAXRijqIJDDs2K', 'id': '2d9LRvQJnAXRijqIJDDs2K', 'name': 'Emicida', 'type': 'artist', 'uri': 'spotify:artist:2d9LRvQJnAXRijqIJDDs2K'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2dmQ0vMD3THLMcz7DsvfaT'}, 'href': 'https://api.spotify.com/v1/artists/2dmQ0vMD3THLMcz7DsvfaT', 'id': '2dmQ0vMD3THLMcz7DsvfaT', 'name': 'Pitty', 'type': 'artist', 'uri': 'spotify:artist:2dmQ0vMD3THLMcz7DsvfaT'}]",194194,False,57
3322,0JSux25Te5HYMSr2D64d02,Levanta e Anda,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2d9LRvQJnAXRijqIJDDs2K'}, 'href': 'https://api.spotify.com/v1/artists/2d9LRvQJnAXRijqIJDDs2K', 'id': '2d9LRvQJnAXRijqIJDDs2K', 'name': 'Emicida', 'type': 'artist', 'uri': 'spotify:artist:2d9LRvQJnAXRijqIJDDs2K'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0GWNKI3VPEcJsOIEhUjmxd'}, 'href': 'https://api.spotify.com/v1/artists/0GWNKI3VPEcJsOIEhUjmxd', 'id': '0GWNKI3VPEcJsOIEhUjmxd', 'name': 'Rael', 'type': 'artist', 'uri': 'spotify:artist:0GWNKI3VPEcJsOIEhUjmxd'}]",150439,False,57
3323,0rWFKPPYTWW4Fdl4bqZCUz,Baiana,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2d9LRvQJnAXRijqIJDDs2K'}, 'href': 'https://api.spotify.com/v1/artists/2d9LRvQJnAXRijqIJDDs2K', 'id': '2d9LRvQJnAXRijqIJDDs2K', 'name': 'Emicida', 'type': 'artist', 'uri': 'spotify:artist:2d9LRvQJnAXRijqIJDDs2K'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7HGNYPmbDrMkylWqeFCOIQ'}, 'href': 'https://api.spotify.com/v1/artists/7HGNYPmbDrMkylWqeFCOIQ', 'id': '7HGNYPmbDrMkylWqeFCOIQ', 'name': 'Caetano Veloso', 'type': 'artist', 'uri': 'spotify:artist:7HGNYPmbDrMkylWqeFCOIQ'}]",233320,False,30
3324,578jM9gIfof4EIxlwlvuUT,A Ordem Natural das Coisas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2d9LRvQJnAXRijqIJDDs2K'}, 'href': 'https://api.spotify.com/v1/artists/2d9LRvQJnAXRijqIJDDs2K', 'id': '2d9LRvQJnAXRijqIJDDs2K', 'name': 'Emicida', 'type': 'artist', 'uri': 'spotify:artist:2d9LRvQJnAXRijqIJDDs2K'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0fpg4Y7Q6ZRDSppLLt7G0n'}, 'href': 'https://api.spotify.com/v1/artists/0fpg4Y7Q6ZRDSppLLt7G0n', 'id': '0fpg4Y7Q6ZRDSppLLt7G0n', 'name': 'Mc Tha', 'type': 'artist', 'uri': 'spotify:artist:0fpg4Y7Q6ZRDSppLLt7G0n'}]",235866,False,21
3325,4kaTEUwPa0e1LLegXOHgIX,"Acabou, mas tem","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2d9LRvQJnAXRijqIJDDs2K'}, 'href': 'https://api.spotify.com/v1/artists/2d9LRvQJnAXRijqIJDDs2K', 'id': '2d9LRvQJnAXRijqIJDDs2K', 'name': 'Emicida', 'type': 'artist', 'uri': 'spotify:artist:2d9LRvQJnAXRijqIJDDs2K'}]",235586,False,20
3326,3mwK0oL5s2Rfwkbpy4nfCs,Quem Tem um Amigo (Tem Tudo),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2d9LRvQJnAXRijqIJDDs2K'}, 'href': 'https://api.spotify.com/v1/artists/2d9LRvQJnAXRijqIJDDs2K', 'id': '2d9LRvQJnAXRijqIJDDs2K', 'name': 'Emicida', 'type': 'artist', 'uri': 'spotify:artist:2d9LRvQJnAXRijqIJDDs2K'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3qZ2n5keOAat1SoF6bHwmb'}, 'href': 'https://api.spotify.com/v1/artists/3qZ2n5keOAat1SoF6bHwmb', 'id': '3qZ2n5keOAat1SoF6bHwmb', 'name': 'Zeca Pagodinho', 'type': 'artist', 'uri': 'spotify:artist:3qZ2n5keOAat1SoF6bHwmb'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0UZq6vAHrwGgctvxTzzxYm'}, 'href': 'https://api.spotify.com/v1/artists/0UZq6vAHrwGgctvxTzzxYm', 'id': '0UZq6vAHrwGgctvxTzzxYm', 'name': 'Tokyo Ska Paradise Orchestra', 'type': 'artist', 'uri': 'spotify:artist:0UZq6vAHrwGgctvxTzzxYm'}]",249000,False,25
3327,6tYQvI5YF5HJusiAEYpcad,Principia,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2d9LRvQJnAXRijqIJDDs2K'}, 'href': 'https://api.spotify.com/v1/artists/2d9LRvQJnAXRijqIJDDs2K', 'id': '2d9LRvQJnAXRijqIJDDs2K', 'name': 'Emicida', 'type': 'artist', 'uri': 'spotify:artist:2d9LRvQJnAXRijqIJDDs2K'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4LRB7RihmGCUE9TYFH6151'}, 'href': 'https://api.spotify.com/v1/artists/4LRB7RihmGCUE9TYFH6151', 'id': '4LRB7RihmGCUE9TYFH6151', 'name': 'Fabiana Cozza', 'type': 'artist', 'uri': 'spotify:artist:4LRB7RihmGCUE9TYFH6151'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/34Bz0hL5bQMYbaYzn4ZmCZ'}, 'href': 'https://api.spotify.com/v1/artists/34Bz0hL5bQMYbaYzn4ZmCZ', 'id': '34Bz0hL5bQMYbaYzn4ZmCZ', 'name': 'Pastor Henrique Vieira', 'type': 'artist', 'uri': 'spotify:artist:34Bz0hL5bQMYbaYzn4ZmCZ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Niazs4Q5CWc74ygGVUYY8'}, 'href': 'https://api.spotify.com/v1/artists/5Niazs4Q5CWc74ygGVUYY8', 'id': '5Niazs4Q5CWc74ygGVUYY8', 'name': 'Pastoras do Rosário', 'type': 'artist', 'uri': 'spotify:artist:5Niazs4Q5CWc74ygGVUYY8'}]",355866,False,19
3328,6NJQpFNkDCMaRBogIi9sOI,Bellbottoms,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NOhotupwYbKRNJF7LMDPG'}, 'href': 'https://api.spotify.com/v1/artists/2NOhotupwYbKRNJF7LMDPG', 'id': '2NOhotupwYbKRNJF7LMDPG', 'name': 'The Jon Spencer Blues Explosion', 'type': 'artist', 'uri': 'spotify:artist:2NOhotupwYbKRNJF7LMDPG'}]",317986,False,58
3329,5ytqlD1Nwaf1dxvPDUKQeA,Calvin,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NOhotupwYbKRNJF7LMDPG'}, 'href': 'https://api.spotify.com/v1/artists/2NOhotupwYbKRNJF7LMDPG', 'id': '2NOhotupwYbKRNJF7LMDPG', 'name': 'The Jon Spencer Blues Explosion', 'type': 'artist', 'uri': 'spotify:artist:2NOhotupwYbKRNJF7LMDPG'}]",182840,False,39
3330,3qoozt1EIDcPsJpzR9JPph,Very Rare,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NOhotupwYbKRNJF7LMDPG'}, 'href': 'https://api.spotify.com/v1/artists/2NOhotupwYbKRNJF7LMDPG', 'id': '2NOhotupwYbKRNJF7LMDPG', 'name': 'The Jon Spencer Blues Explosion', 'type': 'artist', 'uri': 'spotify:artist:2NOhotupwYbKRNJF7LMDPG'}]",185186,False,30
3331,49vMiXsKrGF3i2AQ8xuCEz,Magical Colors,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NOhotupwYbKRNJF7LMDPG'}, 'href': 'https://api.spotify.com/v1/artists/2NOhotupwYbKRNJF7LMDPG', 'id': '2NOhotupwYbKRNJF7LMDPG', 'name': 'The Jon Spencer Blues Explosion', 'type': 'artist', 'uri': 'spotify:artist:2NOhotupwYbKRNJF7LMDPG'}]",250186,False,29
3332,3CzyTczZzTeJsFadFNh2po,Ditch,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NOhotupwYbKRNJF7LMDPG'}, 'href': 'https://api.spotify.com/v1/artists/2NOhotupwYbKRNJF7LMDPG', 'id': '2NOhotupwYbKRNJF7LMDPG', 'name': 'The Jon Spencer Blues Explosion', 'type': 'artist', 'uri': 'spotify:artist:2NOhotupwYbKRNJF7LMDPG'}]",154933,False,29
3333,56Za8eNpbBHOGyqlBGTJ9y,Confused (Sansano),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NOhotupwYbKRNJF7LMDPG'}, 'href': 'https://api.spotify.com/v1/artists/2NOhotupwYbKRNJF7LMDPG', 'id': '2NOhotupwYbKRNJF7LMDPG', 'name': 'The Jon Spencer Blues Explosion', 'type': 'artist', 'uri': 'spotify:artist:2NOhotupwYbKRNJF7LMDPG'}]",179266,False,27
3334,41zVjzhn5mzdR3He6JY7rt,Wail,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NOhotupwYbKRNJF7LMDPG'}, 'href': 'https://api.spotify.com/v1/artists/2NOhotupwYbKRNJF7LMDPG', 'id': '2NOhotupwYbKRNJF7LMDPG', 'name': 'The Jon Spencer Blues Explosion', 'type': 'artist', 'uri': 'spotify:artist:2NOhotupwYbKRNJF7LMDPG'}]",188960,False,25
3335,76O1SpdFVC0NSzF8dzDraJ,Betty vs. the NYPD,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NOhotupwYbKRNJF7LMDPG'}, 'href': 'https://api.spotify.com/v1/artists/2NOhotupwYbKRNJF7LMDPG', 'id': '2NOhotupwYbKRNJF7LMDPG', 'name': 'The Jon Spencer Blues Explosion', 'type': 'artist', 'uri': 'spotify:artist:2NOhotupwYbKRNJF7LMDPG'}]",112860,False,24
3336,0Vv2svfsXBbOeh0GMlqLGT,Sweat,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NOhotupwYbKRNJF7LMDPG'}, 'href': 'https://api.spotify.com/v1/artists/2NOhotupwYbKRNJF7LMDPG', 'id': '2NOhotupwYbKRNJF7LMDPG', 'name': 'The Jon Spencer Blues Explosion', 'type': 'artist', 'uri': 'spotify:artist:2NOhotupwYbKRNJF7LMDPG'}]",186093,False,24
3337,7Jw5fgg5ZJynksQEADc3r7,White Jesus,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2NOhotupwYbKRNJF7LMDPG'}, 'href': 'https://api.spotify.com/v1/artists/2NOhotupwYbKRNJF7LMDPG', 'id': '2NOhotupwYbKRNJF7LMDPG', 'name': 'The Jon Spencer Blues Explosion', 'type': 'artist', 'uri': 'spotify:artist:2NOhotupwYbKRNJF7LMDPG'}]",99013,False,23
3338,340nB6iDnGpaofYoSg8BnL,Love Natural,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]",199526,False,52
3339,6y4sVRatVOlBRref1xUqTO,Plage,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]",230480,False,50
3340,3INFQGizSgnmEJJlLIUJt1,Love Is All I Got,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5FWi1mowu6uiU2ZHwr1rby'}, 'href': 'https://api.spotify.com/v1/artists/5FWi1mowu6uiU2ZHwr1rby', 'id': '5FWi1mowu6uiU2ZHwr1rby', 'name': 'Feed Me', 'type': 'artist', 'uri': 'spotify:artist:5FWi1mowu6uiU2ZHwr1rby'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]",185917,False,48
3341,2zTMZsS9ORfFg7WLHjM4L7,Follow,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]",196493,False,44
3342,3vpjiTrzJEt1zXer9ig6g0,At Home,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]",306426,False,42
3343,1GygPCIcsfPWPECL78EjRG,You & I,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]",210159,False,41
3344,58KQLq37gfdi4IEnhk8lqo,LA Calling,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]",229243,False,40
3345,3GzzjvhZNwRUnY4QfKfDfg,Someone To Hold On To,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/01pKrlgPJhm5dB4lneYAqS'}, 'href': 'https://api.spotify.com/v1/artists/01pKrlgPJhm5dB4lneYAqS', 'id': '01pKrlgPJhm5dB4lneYAqS', 'name': 'Sigma', 'type': 'artist', 'uri': 'spotify:artist:01pKrlgPJhm5dB4lneYAqS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]",214028,False,35
3346,4HJ1qXo8Rli20anAfBoz3A,Yellow Sun,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]",208653,False,38
3347,0rkc4UeiCHvVJYfGt9ARhP,Tranquilo - Charlie Sparks Remix,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1lsjQdGrRe2D1nmvCVB7JZ'}, 'href': 'https://api.spotify.com/v1/artists/1lsjQdGrRe2D1nmvCVB7JZ', 'id': '1lsjQdGrRe2D1nmvCVB7JZ', 'name': 'Charlie Sparks (UK)', 'type': 'artist', 'uri': 'spotify:artist:1lsjQdGrRe2D1nmvCVB7JZ'}]",357450,False,38
3348,4ZVdShwHP8PrIEqFoegLZY,Love Is All,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa'}, 'href': 'https://api.spotify.com/v1/artists/2BpAc5eK7Rz5GAwSp9UYXa', 'id': '2BpAc5eK7Rz5GAwSp9UYXa', 'name': 'The Tallest Man On Earth', 'type': 'artist', 'uri': 'spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa'}]",254826,False,46
3349,37vTs2smHoAwkuvwjRBouK,The Dreamer,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa'}, 'href': 'https://api.spotify.com/v1/artists/2BpAc5eK7Rz5GAwSp9UYXa', 'id': '2BpAc5eK7Rz5GAwSp9UYXa', 'name': 'The Tallest Man On Earth', 'type': 'artist', 'uri': 'spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa'}]",245866,False,41
3350,5ewQvWOpYJ60zpy9Ap8aK0,The Gardener,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa'}, 'href': 'https://api.spotify.com/v1/artists/2BpAc5eK7Rz5GAwSp9UYXa', 'id': '2BpAc5eK7Rz5GAwSp9UYXa', 'name': 'The Tallest Man On Earth', 'type': 'artist', 'uri': 'spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa'}]",237000,False,49
3351,1dBje6EOpDBLdoKGo94DEa,Rivers,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa'}, 'href': 'https://api.spotify.com/v1/artists/2BpAc5eK7Rz5GAwSp9UYXa', 'id': '2BpAc5eK7Rz5GAwSp9UYXa', 'name': 'The Tallest Man On Earth', 'type': 'artist', 'uri': 'spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa'}]",236853,False,49
3352,6wfApEwI6LnfYpqCTUURsP,King Of Spain,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa'}, 'href': 'https://api.spotify.com/v1/artists/2BpAc5eK7Rz5GAwSp9UYXa', 'id': '2BpAc5eK7Rz5GAwSp9UYXa', 'name': 'The Tallest Man On Earth', 'type': 'artist', 'uri': 'spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa'}]",206186,False,33
3353,3s71SSdDvYWo8YRDxFtV2v,The Wild Hunt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa'}, 'href': 'https://api.spotify.com/v1/artists/2BpAc5eK7Rz5GAwSp9UYXa', 'id': '2BpAc5eK7Rz5GAwSp9UYXa', 'name': 'The Tallest Man On Earth', 'type': 'artist', 'uri': 'spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa'}]",201600,False,30
3354,1rFESnxfD1OyAPvmSMeU1T,I Love You. It’s A Fever Dream.,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa'}, 'href': 'https://api.spotify.com/v1/artists/2BpAc5eK7Rz5GAwSp9UYXa', 'id': '2BpAc5eK7Rz5GAwSp9UYXa', 'name': 'The Tallest Man On Earth', 'type': 'artist', 'uri': 'spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa'}]",218344,False,41
3355,7Easc50ngbvrSBhrt03GUX,Troubles Will Be Gone,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa'}, 'href': 'https://api.spotify.com/v1/artists/2BpAc5eK7Rz5GAwSp9UYXa', 'id': '2BpAc5eK7Rz5GAwSp9UYXa', 'name': 'The Tallest Man On Earth', 'type': 'artist', 'uri': 'spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa'}]",181853,False,29
3356,5s1Wpa0fv4wQVpfsuwDEAC,I Won't Be Found,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa'}, 'href': 'https://api.spotify.com/v1/artists/2BpAc5eK7Rz5GAwSp9UYXa', 'id': '2BpAc5eK7Rz5GAwSp9UYXa', 'name': 'The Tallest Man On Earth', 'type': 'artist', 'uri': 'spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa'}]",167533,False,40
3357,143f97FdQwbAVM4sSOdB9r,Where Do My Bluebird Fly,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa'}, 'href': 'https://api.spotify.com/v1/artists/2BpAc5eK7Rz5GAwSp9UYXa', 'id': '2BpAc5eK7Rz5GAwSp9UYXa', 'name': 'The Tallest Man On Earth', 'type': 'artist', 'uri': 'spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa'}]",197920,False,40
3358,1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5sm0jQ1mq0dusiLtDJ2b4R'}, 'href': 'https://api.spotify.com/v1/artists/5sm0jQ1mq0dusiLtDJ2b4R', 'id': '5sm0jQ1mq0dusiLtDJ2b4R', 'name': 'Eric Prydz', 'type': 'artist', 'uri': 'spotify:artist:5sm0jQ1mq0dusiLtDJ2b4R'}]",171360,False,76
3359,0F2BxpbxH8Yc3pLub48hrb,Pjanoo - Radio Edit,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5sm0jQ1mq0dusiLtDJ2b4R'}, 'href': 'https://api.spotify.com/v1/artists/5sm0jQ1mq0dusiLtDJ2b4R', 'id': '5sm0jQ1mq0dusiLtDJ2b4R', 'name': 'Eric Prydz', 'type': 'artist', 'uri': 'spotify:artist:5sm0jQ1mq0dusiLtDJ2b4R'}]",157432,False,68
3360,6mTnH6xSYwKohtsO9RFzcc,We Are Mirage,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5sm0jQ1mq0dusiLtDJ2b4R'}, 'href': 'https://api.spotify.com/v1/artists/5sm0jQ1mq0dusiLtDJ2b4R', 'id': '5sm0jQ1mq0dusiLtDJ2b4R', 'name': 'Eric Prydz', 'type': 'artist', 'uri': 'spotify:artist:5sm0jQ1mq0dusiLtDJ2b4R'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/67hb7towEyKvt5Z8Bx306c'}, 'href': 'https://api.spotify.com/v1/artists/67hb7towEyKvt5Z8Bx306c', 'id': '67hb7towEyKvt5Z8Bx306c', 'name': 'Empire Of The Sun', 'type': 'artist', 'uri': 'spotify:artist:67hb7towEyKvt5Z8Bx306c'}]",379500,False,61
3361,3v2oAQomhOcYCPPHafS3KV,Opus,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5sm0jQ1mq0dusiLtDJ2b4R'}, 'href': 'https://api.spotify.com/v1/artists/5sm0jQ1mq0dusiLtDJ2b4R', 'id': '5sm0jQ1mq0dusiLtDJ2b4R', 'name': 'Eric Prydz', 'type': 'artist', 'uri': 'spotify:artist:5sm0jQ1mq0dusiLtDJ2b4R'}]",543453,False,62
3362,1pM05FAgX2lLp3NwpMY2vs,Consciousness - Eric Prydz Remix,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4iBwchw0U0GZv5RfVYSMxN'}, 'href': 'https://api.spotify.com/v1/artists/4iBwchw0U0GZv5RfVYSMxN', 'id': '4iBwchw0U0GZv5RfVYSMxN', 'name': 'Anyma', 'type': 'artist', 'uri': 'spotify:artist:4iBwchw0U0GZv5RfVYSMxN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/715OI7hiv58daVlEDXM47U'}, 'href': 'https://api.spotify.com/v1/artists/715OI7hiv58daVlEDXM47U', 'id': '715OI7hiv58daVlEDXM47U', 'name': 'Chris Avantgarde', 'type': 'artist', 'uri': 'spotify:artist:715OI7hiv58daVlEDXM47U'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5sm0jQ1mq0dusiLtDJ2b4R'}, 'href': 'https://api.spotify.com/v1/artists/5sm0jQ1mq0dusiLtDJ2b4R', 'id': '5sm0jQ1mq0dusiLtDJ2b4R', 'name': 'Eric Prydz', 'type': 'artist', 'uri': 'spotify:artist:5sm0jQ1mq0dusiLtDJ2b4R'}]",244130,False,50
3363,5LT8hO0Z9Y1nlCJ7nfuSJi,Generate - Radio Edit,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5sm0jQ1mq0dusiLtDJ2b4R'}, 'href': 'https://api.spotify.com/v1/artists/5sm0jQ1mq0dusiLtDJ2b4R', 'id': '5sm0jQ1mq0dusiLtDJ2b4R', 'name': 'Eric Prydz', 'type': 'artist', 'uri': 'spotify:artist:5sm0jQ1mq0dusiLtDJ2b4R'}]",165076,False,57
3364,1As4KC3YYpu89aBt7EqL2m,Call on Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5sm0jQ1mq0dusiLtDJ2b4R'}, 'href': 'https://api.spotify.com/v1/artists/5sm0jQ1mq0dusiLtDJ2b4R', 'id': '5sm0jQ1mq0dusiLtDJ2b4R', 'name': 'Eric Prydz', 'type': 'artist', 'uri': 'spotify:artist:5sm0jQ1mq0dusiLtDJ2b4R'}]",454440,False,56
