,name,id,stage,year
1296,Big Audio Dynamite,7hqZBHSgDs1odG9aupMzEI,Outdoor Theatre,2011
1297,Delta Spirit,1xVWSPiw5B0OduIC0DSu3V,Outdoor Theatre,2011
1298,Here We Go Magic,4WxjrOJGIngO2hJnlCeK7f,Outdoor Theatre,2011
1299,Thao with the Get Down Stay Down,2dn0CGCWvtrwZ66bOeLNb2,Outdoor Theatre,2011
1300,Francis and the Lights,23EA28263XvtIrXuySX6oI,Outdoor Theatre,2011
1301,Francis and the Lights,23EA28263XvtIrXuySX6oI,Gobi Tent,2017
1302,The Love Language,44OridJEgBZRRGJXQfOScR,Outdoor Theatre,2011
1303,Daedelus,1YRGQOk4Mk9EpM6nTJhXtK,Gobi Tent,2011
1304,Raphael Saadiq,6g0Wah2YFtb1rFgKhUktlo,Gobi Tent,2011
1305,Wire,2i8ynmFv4qgRksyDlBgi6d,Gobi Tent,2011
1306,Glasser,6gBvpdkTiBkS5cGQgM68gr,Gobi Tent,2011
1307,The Radio Dept.,0utS63XytOEVN1EtzWhJpG,Gobi Tent,2011
1308,The Tallest Man on Earth,2BpAc5eK7Rz5GAwSp9UYXa,Gobi Tent,2011
1309,Cults,3Oim8XBPbznAa8Jj8QzNc8,Gobi Tent,2011
1310,The Joy Formidable,4LdZNE5MHGqvc0N9ivXNF3,Gobi Tent,2011
1311,EE,5kxnZh8gXyXdIvCWbDMevT,Gobi Tent,2011
1312,Suede,5w61NhDHxboaPUjFZ9r2vh,Mojave Tent,2011
1313,One Day as a Lion,6cQ3KWVz7xm7TrML8XxgsW,Mojave Tent,2011
1314,Jenny and Johnny,2jT6aBupO5X5ybwUsjzws4,Mojave Tent,2011
1315,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,Mojave Tent,2011
1316,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,Outdoor Theatre,2013
1317,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,Coachella Stage,2017
1318,Foals,6FQqZYVfTNQ1pCqfkwVFEa,Mojave Tent,2011
1319,Foals,6FQqZYVfTNQ1pCqfkwVFEa,Gobi Tent,2013
1320,Foals,6FQqZYVfTNQ1pCqfkwVFEa,Coachella Stage,2016
1321,Freelance Whales,7ucqItQmz1PCNHBFSbr0ki,Mojave Tent,2011
1322,The Henry Clay People,7nBttqD9rQexTmpXFdCO5Z,Mojave Tent,2011
1323,Mariachi El Bronx,0SidyBOAgQzRSreRRnsqUb,Mojave Tent,2011
1324,Steve Angello,4FqPRilb0Ja0TKG3RS3y4s,Sahara Tent,2011
1325,Steve Angello,4FqPRilb0Ja0TKG3RS3y4s,Sahara Tent,2017
1326,Fedde le Grand,7dc6hUwyuIhrZdh80eaCEE,Sahara Tent,2011
1327,Fedde le Grand,7dc6hUwyuIhrZdh80eaCEE,Sahara Tent,2012
1328,Laidback Luke,53cQZtWDwDJwVCNZlfJ6Qk,Sahara Tent,2011
1329,Chuckie,4x7gxsrTH3gThvSKZPPwaQ,Sahara Tent,2011
1330,Joachim Garraud,4EhiIwwMPecLznwn87sRw2,Sahara Tent,2011
1331,The Twelves,6IZEHKUV146uXaXOMKfcqK,Sahara Tent,2011
1332,Rye Rye,1QudwWfbchyvkMXva3wdqn,Sahara Tent,2011
1333,DJ Heavygrinder,005Nx6KZOhYVEM3QOkTcA0,Sahara Tent,2011
1334,DJ Kentaro,7rlYUa8elsZIGDq5lh6hOH,Oasis Dome,2011
1335,DJ Hype,2MnM5JbezlOuVYlfx61Qc6,Oasis Dome,2011
1336,Lil B,5f7VJjfbwm532GiveGC0ZK,Oasis Dome,2011
1337,Lil B,5f7VJjfbwm532GiveGC0ZK,Outdoor Theatre,2015
1338,SBTRKT,1O10apSOoAPjOu6UhUNmeI,Oasis Dome,2011
1339,SBTRKT,1O10apSOoAPjOu6UhUNmeI,Gobi Tent,2012
1340,SBTRKT,1O10apSOoAPjOu6UhUNmeI,Mojave Tent,2015
1341,Goth-Trad,133pV477MVSsj1MHgsrIc9,Oasis Dome,2011
1342,Take,3EW0kQ1skZiK1NHg3Spt9J,Oasis Dome,2011
1343,Don Letts,79UXgdUqtyrIIAzgGzGkAa,Oasis Dome,2011
1344,Ras G,3IEvQoAohcGX7CdrbtIle7,Oasis Dome,2011
1345,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,Coachella Stage,2011
1346,Death from Above 1979,18H0sAptzdwid08XGg1Lcj,Coachella Stage,2011
1347,Nas & Damian Marley,3w2WYNyPCPkZFoC1EqfCMe,Coachella Stage,2011
1348,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,Coachella Stage,2011
1349,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,Sahara Tent,2019
1350,Los Bunkers,3RTAXX6KGdljBsOIupyZgT,Coachella Stage,2011
1351,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,Outdoor Theatre,2011
1352,Best Coast,5YkBrE0wF8cAlq3GCOw5Eu,Outdoor Theatre,2011
1353,Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s,Outdoor Theatre,2011
1354,City and Colour,74gcBzlQza1bSfob90yRhR,Outdoor Theatre,2011
1355,City and Colour,74gcBzlQza1bSfob90yRhR,Coachella Stage,2014
1356,Fun,5nCi3BB41mBaMH9gfr6Su0,Outdoor Theatre,2011
1357,Menomena,676oR6vRgfSzaBibbPhLhH,Outdoor Theatre,2011
1358,Gord Downie,0hhEcYduSsklQIaMFAgaMc,Outdoor Theatre,2011
1359,Good Old War,33szNKNcVX8x0jl8X7hxHL,Outdoor Theatre,2011
1360,Neon Trees,0RpddSzUHfncUWNJXKOsjy,Gobi Tent,2011
1361,Phantogram,1l9d7B8W0IHy3LqWsxP2SH,Gobi Tent,2011
1362,Phantogram,1l9d7B8W0IHy3LqWsxP2SH,Outdoor Theatre,2017
1363,Lightning Bolt,2og3FOCLYXT9H7IYE6QPUq,Gobi Tent,2011
1364,Foster the People,7gP3bB2nilZXLfPHJhMdvc,Gobi Tent,2011
1365,Foster the People,7gP3bB2nilZXLfPHJhMdvc,Coachella Stage,2014
1366,Tinie Tempah,0Tob4H0FLtEONHU1MjpUEp,Gobi Tent,2011
1367,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,Gobi Tent,2011
1368,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,Coachella Stage,2014
1369,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,Coachella Stage,2016
1370,Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,Gobi Tent,2011
1371,Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,Outdoor Theatre,2015
1372,Off!,4DdkRBBYG6Yk9Ka8tdJ9BW,Gobi Tent,2011
1373,Delorean,6Pe7224GiQTfT7tsjKe46Q,Gobi Tent,2011
1374,Plan B,2jSGzJw0ebJLu7OLVSOcBP,Gobi Tent,2011
1375,Eliza Doolittle,14L5rpGTLVUz1pD8fUeJB1,Gobi Tent,2011
1376,Leftfield,72hqBMsw7x5jnfxxwkii8L,Mojave Tent,2011
1377,Trentemøller,4O71i7ke5iIBX6RNSFoZbS,Mojave Tent,2011
1378,Fistful of Mercy,2FZvdkLGXBzQKa7JFn3GKM,Mojave Tent,2011
1379,Health,6FfjnGXMhxSsJTuGLWBDth,Mojave Tent,2011
1380,Men,7n2wHs1TKAczGzO7Dd2rGr,Mojave Tent,2011
1381,Twin Shadow,6fLrPFLWLSCrp7gcTZXcKb,Mojave Tent,2011
1382,Phosphorescent,57kIMCLPgkzQlXjblX7XXP,Mojave Tent,2011
1383,Ryan Leslie,3aTMDZLtkFlYQfQL7bzccp,Mojave Tent,2011
1384,Axwell,2XnBwblw31dfGnspMIwgWz,Sahara Tent,2011
1385,Chase & Status,3jNkaOXasoc7RsxdchvEVq,Sahara Tent,2011
1386,Duck Sauce,0q8J3Yj810t5cpAYEJ7gxt,Sahara Tent,2011
1387,Duck Sauce,0q8J3Yj810t5cpAYEJ7gxt,Sahara Tent,2014
1388,Duck Sauce,0q8J3Yj810t5cpAYEJ7gxt,Sahara Tent,2022
1389,Sven Väth,5TQaBSTOSypp7S4jfSnN3F,Sahara Tent,2011
1390,Jack Beats,5dUIQXIt7WeBKpETFZyTFW,Sahara Tent,2011
1391,Caspa,4wwj0BGZ6T61LB1jBWdo0n,Sahara Tent,2011
1392,Green Velvet,3ABaec4jjl95VqmG1iD4k2,Sahara Tent,2011
1393,Riva Starr,1TRFAJu3Cw64APToZaGk9D,Sahara Tent,2011
1394,WhiteNoize,1sXuc98qqWqndg2pNPC3F3,Sahara Tent,2011
1395,Terror Danjah,5FL8P9RpDrfzvQLAPj23hO,Oasis Dome,2011
1396,Zed Bias,1XZzbCZRuj6eOdRxQcmiD7,Oasis Dome,2011
1397,Ramadanman,5RahUdA5cpDqZr1EBegGnY,Oasis Dome,2011
1398,Roska,5p8U1acntDKzfbbZLwWYE5,Oasis Dome,2011
1399,Kode9,5Z3GyWBvJZgJ35TS0cmXll,Oasis Dome,2011
1400,Joy Orbison,0aIpJqqTLf683ojWREc5lg,Oasis Dome,2011
1401,High Contrast,0bxHci3JIhhKA53n8rH3tT,Oasis Dome,2011
1402,DJ Zinc,1cwlYsgHBYvLzT4C24AliQ,Oasis Dome,2011
1403,Thunderball,5Waf1PKlUUyk1oce4336wx,Oasis Dome,2011
1404,Lorn,6vXYoy8ouRVib302zxaxFF,Oasis Dome,2011
1405,Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,Coachella Stage,2012
1406,Pulp,2JFTRDi5v7JtqoouVe1z5D,Coachella Stage,2012
1407,James,4IWBUUAFIplrNtaOHcJPRM,Coachella Stage,2012
1408,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Coachella Stage,2012
1409,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Coachella Stage,2017
1410,Hello Seahorse!,3vKxuOGRkXJWpCZPf01Nj8,Coachella Stage,2012
1411,GabeReal,7pMRuTQan8Xa2erCF93GR7,Coachella Stage,2012
1412,Refused,5sdxGvwxI1TkTA6Pu2jnTb,Outdoor Theatre,2012
1413,Mazzy Star,37w38cCSGgKLdayTRjna4W,Outdoor Theatre,2012
1414,Madness,4AYkFtEBnNnGuoo8HaHErd,Outdoor Theatre,2012
1415,Neon Indian,0KydPQPUUoTNhmiHKOg5Er,Outdoor Theatre,2012
1416,Yuck,6l3BRLCpzfC8yxqf9thWAg,Outdoor Theatre,2012
1417,The Dear Hunter,51lE580QM13Anmb3mK2j1e,Outdoor Theatre,2012
1418,The Sheepdogs,4U33udokhmKATsu8UoqUEN,Outdoor Theatre,2012
1419,The Black Angels,0VNWuGf8SMVU2AerpdhMbP,Gobi Tent,2012
1420,Atari Teenage Riot,1EMlPfrse4I1I1hA3iwhk9,Gobi Tent,2012
1421,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,Gobi Tent,2012
1422,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,Coachella Stage,2023
1423,WU LYF,5mGTnJvTkLDN76DgXka5f0,Gobi Tent,2012
1424,Death Grips,5RADpgYLOuS2ZxDq7ggYYH,Gobi Tent,2012
1425,Death Grips,5RADpgYLOuS2ZxDq7ggYYH,Gobi Tent,2016
1426,"Gary Clark, Jr.",01aC2ikO4Xgb2LUpf9JfKp,Gobi Tent,2012
1427,"Gary Clark, Jr.",01aC2ikO4Xgb2LUpf9JfKp,Coachella Stage,2016
1428,EMA,3meioy7GWDwpwmjv2LPyAb,Gobi Tent,2012
1429,Other Lives,3bw0A7x5AgdJsK20ai5iS6,Gobi Tent,2012
1430,Wolf Gang,6EkvDqOOEX08BotcQppKoD,Gobi Tent,2012
1431,Abe Vigoda,1mu7k6UrCDxm9g1mih2NqV,Gobi Tent,2012
1432,Dawes,3jTU1IOqkO7Mz4zdbXPose,Mojave Tent,2012
1433,Grouplove,3kVUvbeRdcrqQ3oHk5hPdx,Mojave Tent,2012
1434,Grouplove,3kVUvbeRdcrqQ3oHk5hPdx,Coachella Stage,2014
1435,Grouplove,3kVUvbeRdcrqQ3oHk5hPdx,Coachella Stage,2017
1436,Ximena Sariñana,7plUpXSFcSJUZSiZAoXqr1,Mojave Tent,2012
1437,Givers,2qx4HB1NUl92l8gofd5U8T,Mojave Tent,2012
1438,honeyhoney,22tQF7y3PwRuU6ZWAV2oTM,Mojave Tent,2012
1439,Wallpaper.,2xUsnfrcs3h2FzdRQvGmGM,Mojave Tent,2012
1440,Datsik,48q2mPVwlKnlSaCx07i6Ta,Sahara Tent,2012
1441,Alesso,4AVFqumd2ogHFlRbKIjp1t,Sahara Tent,2012
1442,Alesso,4AVFqumd2ogHFlRbKIjp1t,Sahara Tent,2014
1443,Alesso,4AVFqumd2ogHFlRbKIjp1t,Sahara Tent,2015
1444,Madeon,4pb4rqWSoGUgxm63xmJ8xc,Sahara Tent,2012
1445,Madeon,4pb4rqWSoGUgxm63xmJ8xc,Sahara Tent,2015
1446,Madeon,4pb4rqWSoGUgxm63xmJ8xc,Outdoor Theatre,2022
1447,Feed Me,5FWi1mowu6uiU2ZHwr1rby,Sahara Tent,2012
1448,Breakbot,0iui2Be5CP8EWxvHYsVspL,Sahara Tent,2012
1449,Breakbot,0iui2Be5CP8EWxvHYsVspL,Gobi Tent,2017
1450,R3hab,6cEuCEZu7PAE9ZSzLLc2oQ,Sahara Tent,2012
1451,R3hab,6cEuCEZu7PAE9ZSzLLc2oQ,Sahara Tent,2015
1452,LA Riots,5NnQdLx16ClNP5haoGdjk7,Sahara Tent,2012
1453,Méa,6B1foTh2pK3K4MKQzYaKRu,Sahara Tent,2012
1454,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,Coachella Stage,2012
1455,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,Coachella Stage,2017
1456,The Shins,4LG4Bs1Gadht7TCrMytQUO,Coachella Stage,2012
1457,Noel Gallagher's High Flying Birds,7sjttK1WcZeyLPn3IsQ62L,Coachella Stage,2012
1458,Awolnation,4njdEjTnLfcGImKZu1iSrz,Coachella Stage,2012
1459,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,Coachella Stage,2012
1460,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,Coachella Stage,2019
1461,We Are Augustines,7jHIKPFomJIDg8EQd17T8d,Coachella Stage,2012
1462,Juice,4MCBfE4596Uoi2O4DtmEMz,Coachella Stage,2012
1463,Feist,6CWTBjOJK75cTE8Xv8u1kj,Outdoor Theatre,2012
1464,Jeff Mangum,38xTceqQAKg4Q2TwFCm902,Outdoor Theatre,2012
1465,Tune-Yards,0asVlqTLu3TimnYVyY5Jxi,Outdoor Theatre,2012
1466,Grace Potter and the Nocturnals,23OknxGcY1i5xX1TRPilMj,Outdoor Theatre,2012
1467,Destroyer,4n31svBA9GGIYxGxgrQaRK,Outdoor Theatre,2012
1468,We Were Promised Jetpacks,3gnrmLahFhVXRI9DA1MImH,Outdoor Theatre,2012
1469,Suedehead,7ulqcWzAPfrjAReY9n7EbE,Outdoor Theatre,2012
1470,DJP,54rdhCFEABVG23JDSNpGUm,Outdoor Theatre,2012
1471,DJP,54rdhCFEABVG23JDSNpGUm,Sahara Tent,2013
1472,DJP,54rdhCFEABVG23JDSNpGUm,Sahara Tent,2014
1473,DJP,54rdhCFEABVG23JDSNpGUm,Sahara Tent,2015
1474,ASAP Rocky,6aOZCRHOMzp8pk9R8ofV8m,Gobi Tent,2012
1475,Laura Marling,7B2edU3Q7btJoNsoHCNohM,Gobi Tent,2012
1476,Buzzcocks,2DxlS3lTLFIq70S7ap5H3y,Gobi Tent,2012
1477,Firehose,6MIbrfpc9aH6gsEl2yep68,Gobi Tent,2012
1478,Azealia Banks,7gRhy3MIPHQo5CXYfWaw9I,Gobi Tent,2012
1479,Azealia Banks,7gRhy3MIPHQo5CXYfWaw9I,Coachella Stage,2015
1480,The Vaccines,0Ak6DLKHtpR6TEEnmcorKA,Gobi Tent,2012
1481,Spector,5UEm6zWB2OYaYE1y168uEV,Gobi Tent,2012
1482,Kiss Kiss Bang Bang,4zfEjqW6vwiVMOoZx7ZFLF,Gobi Tent,2012
1483,Sub Focus,0QaSiI5TLA4N7mcsdxShDO,Mojave Tent,2012
1484,Godspeed You! Black Emperor,4svpOyfmQKuWpHLjgy4cdK,Mojave Tent,2012
1485,Squeeze,6Jrj26oAY96EEC2lqC6fua,Mojave Tent,2012
1486,The Head and the Heart,0n94vC3S9c3mb2HyNAOcjg,Mojave Tent,2012
1487,The Head and the Heart,0n94vC3S9c3mb2HyNAOcjg,Outdoor Theatre,2014
1488,The Head and the Heart,0n94vC3S9c3mb2HyNAOcjg,Coachella Stage,2017
1489,Dragonette,4GLJPBj5Cdr9AgLKvLWM4n,Mojave Tent,2012
1490,Keep Shelly in Athens,15cJEqQvfVczJK2DVdY6DV,Mojave Tent,2012
1491,Tijuana Panthers,5XGoUe0WjmbOtppHlB7Taf,Mojave Tent,2012
1492,Sebastian Ingrosso,6hyMWrxGBsOx6sWcVj1DqP,Sahara Tent,2012
1493,Martin Solveig,1bj5GrcLom5gZFF5t949Xl,Sahara Tent,2012
1494,Martin Solveig,1bj5GrcLom5gZFF5t949Xl,Sahara Tent,2015
1495,Zeds Dead,67qogtRNI0GjUr8PlaG6Zh,Sahara Tent,2012
1496,Jacques Lu Cont,4SINYGzldpKMExpCjseS9o,Sahara Tent,2012
1497,Borgore,7u160I5qtBYZTQMLEIJmyz,Sahara Tent,2012
1498,Mt Eden,3YAy9OUnnRsk2JLTaOLcw2,Sahara Tent,2012
1499,Destructo,2kc0DEfYci8CKkvQmnivj9,Sahara Tent,2012
1500,Pure Filth Sound,0aKooTTR9yjGsQ1wmkuIeQ,Sahara Tent,2012
1501,At the Drive-In,5E2rtn57BM2WPjwak4kGd5,Coachella Stage,2012
1502,Fitz and the Tantrums,4AcHt3JxKy59IX7JNNlZn4,Coachella Stage,2012
1503,Fitz and the Tantrums,4AcHt3JxKy59IX7JNNlZn4,Outdoor Theatre,2015
1504,Santigold,6Jrxnp0JgqmeUX1veU591p,Coachella Stage,2012
1505,Florence and the Machine,1moxjboGR7GNWYIMWsRjgG,Outdoor Theatre,2012
1506,Florence and the Machine,1moxjboGR7GNWYIMWsRjgG,Coachella Stage,2015
1507,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Outdoor Theatre,2012
1508,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Coachella Stage,2015
1509,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Coachella Stage,2018
1510,Wild Flag,4G3PykZuN4ts87LgYKI9Zu,Outdoor Theatre,2012
1511,The Growlers,2RhgnQNC74QoBlaUvT4MEe,Outdoor Theatre,2012
1512,Seun Kuti & Egypt 80,6ikLBms1kV350vneCu0IYB,Outdoor Theatre,2012
1513,Metronomy,54QMjE4toDfiCryzYWCpXX,Outdoor Theatre,2012
1514,Lissie,3j4FHbC5zwmYGJ7r0ZgaMt,Outdoor Theatre,2012
1515,Sleeper Agent,1f4it0Ej0T3TiSpYldK8qS,Outdoor Theatre,2012
1516,Company Flow,0y0VESpVYa8xyNAxu77kcS,Gobi Tent,2012
1517,The Gaslamp Killer,5dVua2HdrY1VlbPh6OM9KZ,Gobi Tent,2012
1518,Thundercat,4frXpPxQQZwbCu3eTGnZEw,Gobi Tent,2012
1519,Thundercat,4frXpPxQQZwbCu3eTGnZEw,Mojave Tent,2017
1520,Real Estate,41SQP16hv1TioVYqdckmxT,Gobi Tent,2012
1521,Real Estate,41SQP16hv1TioVYqdckmxT,Gobi Tent,2017
1522,Greg Ginn and the Royal We,0Ex9Yxh2BKwcCIxTyzciga,Gobi Tent,2012
1523,Le Butcherettes,1d7CbKqK4lFpKyU442bZC6,Gobi Tent,2012
1524,Housse de Racket,3YklpiasaBYuNuVfKdJ9Mj,Gobi Tent,2012
1525,Gotye,2AsusXITU8P25dlRNhcAbG,Mojave Tent,2012
1526,AraabMuzik,2iXdwLTWyFhlN1MQWIymvM,Mojave Tent,2012
1527,Beats Antique,30DZgkaEYdezg2QMrMgrnm,Mojave Tent,2012
1528,Wild Beasts,4zrFO6P7G6EZry0pfxMfKT,Mojave Tent,2012
1529,First Aid Kit,21egYD1eInY6bGFcniCRT1,Mojave Tent,2012
1530,First Aid Kit,21egYD1eInY6bGFcniCRT1,Outdoor Theatre,2018
1531,Oberhofer,5zb7wVUx1vTXLB6HX26EnX,Mojave Tent,2012
1532,Gardens & Villa,5NgfalfOtMDHkJ0SbFAxyA,Mojave Tent,2012
1533,Avicii,1vCWHaC5f2uS3yhpwWbIA6,Sahara Tent,2012
1534,Nero,4uRYpUQZrNrY5t8tAv3XrD,Sahara Tent,2012
1535,Nero,4uRYpUQZrNrY5t8tAv3XrD,Outdoor Theatre,2015
1536,Dada Life,00sAT5YX8W3xNd1EuqyHw9,Sahara Tent,2012
1537,Porter Robinson,3dz0NnIZhtKKeXZxLOxCam,Sahara Tent,2012
1538,Porter Robinson,3dz0NnIZhtKKeXZxLOxCam,Sahara Tent,2015
1539,Porter Robinson,3dz0NnIZhtKKeXZxLOxCam,Coachella Stage,2023
1540,Flux Pavilion & Doctor P,7mIPTn8z5zNUzBTIGUmoy4,Sahara Tent,2012
1541,Zedd,2qxJFvFYMEDqd7ui6kSAcq,Sahara Tent,2012
1542,Zedd,2qxJFvFYMEDqd7ui6kSAcq,Sahara Tent,2014
1543,Zedd,2qxJFvFYMEDqd7ui6kSAcq,Outdoor Theatre,2016
1544,Zedd,2qxJFvFYMEDqd7ui6kSAcq,Coachella Stage,2019
1545,Noisia,4YWj8sohRDjL9deiuRvEEY,Sahara Tent,2012
1546,Morgan Page,1N9n8MSxrr4Emhb566493b,Sahara Tent,2012
1547,Jimbo Jenkins,6UOKN86NX3WEZ3UgQXSIFs,Sahara Tent,2012
1548,Jimbo Jenkins,6UOKN86NX3WEZ3UgQXSIFs,Gobi Tent,2013
1549,Jimbo Jenkins,6UOKN86NX3WEZ3UgQXSIFs,Coachella Stage,2015
1550,Jimbo Jenkins,6UOKN86NX3WEZ3UgQXSIFs,Sahara Tent,2016
1551,Jimbo Jenkins,6UOKN86NX3WEZ3UgQXSIFs,Sahara Tent,2018
1552,Jimbo Jenkins,6UOKN86NX3WEZ3UgQXSIFs,Outdoor Theatre,2019
1553,The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,Coachella Stage,2013
1554,Dâm-Funk,1AEcpjnSCmm53IBZQo3g9z,Coachella Stage,2013
1555,Tokyo Ska Paradise Orchestra,0UZq6vAHrwGgctvxTzzxYm,Coachella Stage,2013
1556,Skinny Lister,30VFmfxKlxl2LmNe6rtMis,Coachella Stage,2013
1557,Of Monsters and Men,4dwdTW1Lfiq0cM8nBAqIIz,Outdoor Theatre,2013
1558,Of Monsters and Men,4dwdTW1Lfiq0cM8nBAqIIz,Coachella Stage,2016
1559,Divine Fits,4uuUGaQKEYJW2b78K0HD6X,Outdoor Theatre,2013
1560,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,Outdoor Theatre,2013
1561,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,Coachella Stage,2018
1562,White Arrows,0NjyVLii0bdLIS00OS7r31,Outdoor Theatre,2013
1563,Falcons,1E7ix1oyCsdQgMw6Q3w7xT,Outdoor Theatre,2013
1564,Mr. Carmack,4OHaWpWPKDcZgOOUn9elFn,Outdoor Theatre,2013
1565,Mr. Carmack,4OHaWpWPKDcZgOOUn9elFn,Sahara Tent,2016
1566,Earl Sweatshirt,3A5tHz1SfngyOZM2gItYKu,Gobi Tent,2013
1567,Purity Ring,1TtJ8j22Roc24e2Jx3OcU4,Gobi Tent,2013
1568,Purity Ring,1TtJ8j22Roc24e2Jx3OcU4,Mojave Tent,2016
1569,TNGHT,40jiZfvsiAi1aIarh5Z3d3,Gobi Tent,2013
1570,Jello Biafra and the Guantanamo School of Medicine,2PSJZx7yDatPkiZtcrIsDF,Gobi Tent,2013
1571,"Lee ""Scratch"" Perry",1TsG4AumsMt1Tcq2nHpov9,Gobi Tent,2013
1572,Japandroids,2WcCoPxAWFNSCvsFPrpf30,Gobi Tent,2013
1573,James McCartney,5RNktXvrEGjMpjpnWXcBd9,Gobi Tent,2013
1574,Poliça,34vLhockmYhf3LgznwyNaQ,Gobi Tent,2013
1575,The Shouting Matches,4Ol9S3QuVEVdbXfSjM6ZdQ,Gobi Tent,2013
1576,Deathfix,4OgzBYM1lGQ58oYV5CHa2n,Gobi Tent,2013
1577,IO Echo,3TQKbfmV71guAH49oalx69,Gobi Tent,2013
1578,Moustache,1VH70SfRlrUxXslGa9FLCG,Gobi Tent,2013
1579,Moustache,1VH70SfRlrUxXslGa9FLCG,Gobi Tent,2015
1580,How to Destroy Angels,1yDbenrXWhaQij3SCpsXe7,Mojave Tent,2013
1581,Grinderman,0IpDaO9A1OW1h0YChKzVaX,Mojave Tent,2013
1582,Sparks,2AQjGvtT0pFYfxR3neFcvz,Mojave Tent,2013
1583,Palma Violets,3sVKVwY8TD445BiC6Q4B43,Mojave Tent,2013
1584,Alt-J,3XHO7cRUPCLOr6jwp8vsx5,Mojave Tent,2013
1585,Alt-J,3XHO7cRUPCLOr6jwp8vsx5,Outdoor Theatre,2018
1586,Johnny Marr,2bA2YuQk2ID3PWNXUhQrWS,Mojave Tent,2013
1587,Jake Bugg,4hf3caW9H8uFwwbv5pFjcg,Mojave Tent,2013
1588,Youth Lagoon,1Z2KInfSmPOzAIYyiaXeti,Mojave Tent,2013
1589,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,Mojave Tent,2013
1590,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,Outdoor Theatre,2016
1591,You Me & Us,2v2k5T4PD7YlNEI09Rvbc4,Mojave Tent,2013
1592,Modestep,5zYJziKktyqWwmoAWXrShP,Sahara Tent,2013
1593,Dog Blood,2amyu5pkgYMYdNQZmB3GgY,Sahara Tent,2013
1594,Nicky Romero,5ChF3i92IPZHduM7jN3dpg,Sahara Tent,2013
1595,Tommy Trash,1tBU8jUEdVR3mqSsAqEGfD,Sahara Tent,2013
1596,Thomas Gold,1XLjkBxFokuDTlHt0mQkRe,Sahara Tent,2013
1597,Dillon Francis,5R3Hr2cnCCjt220Jmt2xLf,Sahara Tent,2013
1598,Dillon Francis,5R3Hr2cnCCjt220Jmt2xLf,Sahara Tent,2014
1599,Dillon Francis,5R3Hr2cnCCjt220Jmt2xLf,Sahara Tent,2017
1600,Dillon Francis,5R3Hr2cnCCjt220Jmt2xLf,Sahara Tent,2019
1601,C2C,17lzZA2AlOHwCwFALHttmp,Sahara Tent,2013
1602,DJ Geo,5TNSXFCNwlq2CfiMcNOCDP,Sahara Tent,2013
1603,Luciano,3CJKkU0XuElRT1z8rEtIYg,Yuma Tent,2013
1604,Seth Troxler,3JkLFcTej6tdwZoQT6Nx4B,Yuma Tent,2013
1605,DJ Harvey,4LSAINMy65w69vnT4xUq1b,Yuma Tent,2013
1606,DJ Harvey,4LSAINMy65w69vnT4xUq1b,Yuma Tent,2015
1607,Sece,3vJCYheZF5PWUvTIykvNG5,Yuma Tent,2013
1608,The Postal Service,5yV1qdnmxyIYiSFB02wpDj,Coachella Stage,2013
1609,Violent Femmes,0rpMdBzQXf7aYRnu5fDBJy,Coachella Stage,2013
1610,Dropkick Murphys,7w9jdhcgHNdiPeNPUoFSlx,Coachella Stage,2013
1611,Biffy Clyro,1km0R7wy712AzLkA1WjKET,Coachella Stage,2013
1612,Theophilus London,4EMtGVFvfCSrEmWaGV0roE,Coachella Stage,2013
1613,Vintage Trouble,72Pauuctba5lMzC89R0Vk0,Coachella Stage,2013
1614,DJ Gabe Real,0wVvYUUciYbWRRYUIwo7FV,Coachella Stage,2013
