,name,artist_name,track_name,track_id,source
791,AC/DC,AC/DC,Hell Ain't a Bad Place to Be (Live In Paris),31982729,"{'track_id': 31982729, 'track_name': ""Hell Ain't a Bad Place to Be (Live In Paris)"", 'track_name_translation_list': [], 'track_rating': 27, 'commontrack_id': 12517268, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 11337812, 'album_name': 'Bonfire', 'artist_id': 626, 'artist_name': 'AC/DC', 'track_share_url': 'https://www.musixmatch.com/lyrics/AC-DC/Hell-Ain-t-a-Bad-Place-to-Be-Live-In-Paris?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/AC-DC/Hell-Ain-t-a-Bad-Place-to-Be-Live-In-Paris/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2019-05-21T14:25:56Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}}"
792,AC/DC,AC/DC,Fly on the Wall,30253623,"{'track_id': 30253623, 'track_name': 'Fly on the Wall', 'track_name_translation_list': [], 'track_rating': 48, 'commontrack_id': 207553, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 51, 'album_id': 13764724, 'album_name': 'Fly On the Wall', 'artist_id': 626, 'artist_name': 'AC/DC', 'track_share_url': 'https://www.musixmatch.com/lyrics/AC-DC/Fly-on-the-Wall?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/AC-DC/Fly-on-the-Wall/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2024-03-12T23:34:05Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}}"
793,AC/DC,AC/DC,Whole Lotta Rosie (Live from the Atlantic Studios),31982725,"{'track_id': 31982725, 'track_name': 'Whole Lotta Rosie (Live from the Atlantic Studios)', 'track_name_translation_list': [], 'track_rating': 41, 'commontrack_id': 12517314, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 11337812, 'album_name': 'Bonfire', 'artist_id': 626, 'artist_name': 'AC/DC', 'track_share_url': 'https://www.musixmatch.com/lyrics/AC-DC/Whole-Lotta-Rosie-Live-from-the-Atlantic-Studios?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/AC-DC/Whole-Lotta-Rosie-Live-from-the-Atlantic-Studios/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2020-03-22T03:47:58Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}}"
794,Jack White,Jack White,Everything You've Ever Learned,144913123,"{'track_id': 144913123, 'track_name': ""Everything You've Ever Learned"", 'track_name_translation_list': [], 'track_rating': 46, 'commontrack_id': 80458535, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 1, 'album_id': 28029453, 'album_name': 'Boarding House Reach', 'artist_id': 69866, 'artist_name': 'Jack White', 'track_share_url': 'https://www.musixmatch.com/lyrics/Jack-White/Everything-You-ve-Ever-Learned?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Jack-White/Everything-You-ve-Ever-Learned/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2021-12-24T21:35:07Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
795,Jack White,Jack White,Want and Able,82720187,"{'track_id': 82720187, 'track_name': 'Want and Able', 'track_name_translation_list': [], 'track_rating': 38, 'commontrack_id': 39652050, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 20753121, 'album_name': 'Lazaretto', 'artist_id': 69866, 'artist_name': 'Jack White', 'track_share_url': 'https://www.musixmatch.com/lyrics/Jack-White/Want-and-Able?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Jack-White/Want-and-Able/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-03-12T04:17:15Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
796,alt-J,alt-J,Matilda / Interlude 2,113443237,"{'track_id': 113443237, 'track_name': 'Matilda / Interlude 2', 'track_name_translation_list': [], 'track_rating': 23, 'commontrack_id': 62469937, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 1, 'album_id': 23829661, 'album_name': 'Live at Red Rocks', 'artist_id': 28857331, 'artist_name': 'alt-J', 'track_share_url': 'https://www.musixmatch.com/lyrics/alt-J-6/Matilda-Interlude-2?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/alt-J-6/Matilda-Interlude-2/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-07-06T14:33:34Z', 'primary_genres': {'music_genre_list': []}}"
797,alt-J,alt-J,Pusher - Commentary,258443955,"{'track_id': 258443955, 'track_name': 'Pusher - Commentary', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 47374582, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 57486230, 'album_name': 'This Is All Yours (Track by Track Commentary)', 'artist_id': 28857331, 'artist_name': 'alt-J', 'track_share_url': 'https://www.musixmatch.com/lyrics/alt-J-6/Pusher-Commentary?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/alt-J-6/Pusher-Commentary/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-07-01T05:50:27Z', 'primary_genres': {'music_genre_list': []}}"
798,alt-J,alt-J,Taro - Live at Red Rocks,113413638,"{'track_id': 113413638, 'track_name': 'Taro - Live at Red Rocks', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 62449579, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 23826572, 'album_name': 'Live at Red Rocks (Deluxe)', 'artist_id': 28857331, 'artist_name': 'alt-J', 'track_share_url': 'https://www.musixmatch.com/lyrics/alt-J-6/Taro-Live-at-Red-Rocks?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/alt-J-6/Taro-Live-at-Red-Rocks/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-09-25T09:01:41Z', 'primary_genres': {'music_genre_list': []}}"
799,alt-J,alt-J,Nara - Live at Red Rocks,113413642,"{'track_id': 113413642, 'track_name': 'Nara - Live at Red Rocks', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 62449373, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 23826572, 'album_name': 'Live at Red Rocks (Deluxe)', 'artist_id': 28857331, 'artist_name': 'alt-J', 'track_share_url': 'https://www.musixmatch.com/lyrics/alt-J-6/Nara-Live-at-Red-Rocks?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/alt-J-6/Nara-Live-at-Red-Rocks/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-09-25T09:38:51Z', 'primary_genres': {'music_genre_list': []}}"
800,alt-J,alt-J,Fitzpleasure (Dave Sitek Remix),33425790,"{'track_id': 33425790, 'track_name': 'Fitzpleasure (Dave Sitek Remix)', 'track_name_translation_list': [], 'track_rating': 62, 'commontrack_id': 11909666, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 9, 'album_id': 15450663, 'album_name': 'An Awesome Wave (Deluxe Version)', 'artist_id': 28857331, 'artist_name': 'alt-J', 'track_share_url': 'https://www.musixmatch.com/lyrics/alt-J-6/Fitzpleasure-Dave-Sitek-remix-2?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/alt-J-6/Fitzpleasure-Dave-Sitek-remix-2/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2017-03-13T14:39:35Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
801,Hozier,Hozier,Problem / Regulate - BBC Live Version,85329897,"{'track_id': 85329897, 'track_name': 'Problem / Regulate - BBC Live Version', 'track_name_translation_list': [], 'track_rating': 28, 'commontrack_id': 47329876, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 8, 'album_id': 20965000, 'album_name': 'Hozier: Deluxe Edition', 'artist_id': 24619772, 'artist_name': 'Hozier', 'track_share_url': 'https://www.musixmatch.com/lyrics/Hozier/Problem-Regulate-BBC-Live-Version?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Hozier/Problem-Regulate-BBC-Live-Version/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2017-01-25T23:58:02Z', 'primary_genres': {'music_genre_list': []}}"
802,Hozier,Hozier,My Love Will Never Die,84358955,"{'track_id': 84358955, 'track_name': 'My Love Will Never Die', 'track_name_translation_list': [], 'track_rating': 56, 'commontrack_id': 40116910, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 328, 'album_id': 20900040, 'album_name': 'Hozier (Deluxe)', 'artist_id': 24619772, 'artist_name': 'Hozier', 'track_share_url': 'https://www.musixmatch.com/lyrics/Hozier/My-Love-Will-Never-Die?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Hozier/My-Love-Will-Never-Die/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2014-09-22T10:48:32Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
803,Hozier,Hozier,To Be Alone - Live from Spotify SXSW 2014,85329982,"{'track_id': 85329982, 'track_name': 'To Be Alone - Live from Spotify SXSW 2014', 'track_name_translation_list': [], 'track_rating': 41, 'commontrack_id': 48049052, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 20965006, 'album_name': 'Spotify Sessions: Live at SXSW 2014', 'artist_id': 24619772, 'artist_name': 'Hozier', 'track_share_url': 'https://www.musixmatch.com/lyrics/Hozier/To-Be-Alone-Live-from-Spotify-SXSW-2014?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Hozier/To-Be-Alone-Live-from-Spotify-SXSW-2014/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-10-05T07:17:53Z', 'primary_genres': {'music_genre_list': []}}"
804,Milky Chance,Milky Chance,Sadnecessary - Acoustic Version,234541364,"{'track_id': 234541364, 'track_name': 'Sadnecessary - Acoustic Version', 'track_name_translation_list': [], 'track_rating': 39, 'commontrack_id': 142569191, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 0, 'album_id': 51058648, 'album_name': 'Sadnecessary (Acoustic Version)', 'artist_id': 24396907, 'artist_name': 'Milky Chance', 'track_share_url': 'https://www.musixmatch.com/lyrics/Milky-Chance/Sadnecessary-Acoustic-Version?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Milky-Chance/Sadnecessary-Acoustic-Version/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2024-03-31T23:42:26Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}, {'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}}"
805,Milky Chance,Milky Chance,We Didn’t Make It To The Moon (Acoustic Version),195515248,"{'track_id': 195515248, 'track_name': 'We Didn’t Make It To The Moon (Acoustic Version)', 'track_name_translation_list': [], 'track_rating': 39, 'commontrack_id': 109640884, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 2, 'album_id': 37666030, 'album_name': 'Stay Home Sessions (EP)', 'artist_id': 24396907, 'artist_name': 'Milky Chance', 'track_share_url': 'https://www.musixmatch.com/lyrics/Milky-Chance/We-Didn-t-Make-It-To-The-Moon-Stay-Home-Session?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Milky-Chance/We-Didn-t-Make-It-To-The-Moon-Stay-Home-Session/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2024-03-31T23:43:21Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}}"
806,Bad Religion,Bad Religion,Mediocrity,3042923,"{'track_id': 3042923, 'track_name': 'Mediocrity', 'track_name_translation_list': [], 'track_rating': 20, 'commontrack_id': 116725, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 1, 'album_id': 10467607, 'album_name': 'Stranger Than Fiction', 'artist_id': 355, 'artist_name': 'Bad Religion', 'track_share_url': 'https://www.musixmatch.com/lyrics/Bad-Religion/Mediocrity?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Bad-Religion/Mediocrity/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-06-29T12:13:50Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
807,Bad Religion,Bad Religion,One Thousand More Fools (Live),33312752,"{'track_id': 33312752, 'track_name': 'One Thousand More Fools (Live)', 'track_name_translation_list': [{'track_name_translation': {'language': 'u0', 'translation': 'One Thousand More Fools - Live'}}], 'track_rating': 39, 'commontrack_id': 13276122, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 15441923, 'album_name': 'Tested', 'artist_id': 355, 'artist_name': 'Bad Religion', 'track_share_url': 'https://www.musixmatch.com/lyrics/Bad-Religion/One-Thousand-More-Fools-Live?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Bad-Religion/One-Thousand-More-Fools-Live/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-06-14T19:51:53Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
808,Bad Religion,Bad Religion,Let It Burn,88842473,"{'track_id': 88842473, 'track_name': 'Let It Burn', 'track_name_translation_list': [], 'track_rating': 39, 'commontrack_id': 116707, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 4, 'album_id': 21177167, 'album_name': 'The New America', 'artist_id': 355, 'artist_name': 'Bad Religion', 'track_share_url': 'https://www.musixmatch.com/lyrics/Bad-Religion/Let-It-Burn?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Bad-Religion/Let-It-Burn/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-06-14T10:32:16Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 1006, 'music_genre_parent_id': 20, 'music_genre_name': 'Punk', 'music_genre_name_extended': 'Alternative / Punk', 'music_genre_vanity': 'Alternative-Punk'}}]}}"
809,Bad Religion,Bad Religion,Incomplete - BBC Radio One Session,88842670,"{'track_id': 88842670, 'track_name': 'Incomplete - BBC Radio One Session', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 116679, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 21177178, 'album_name': 'Infected', 'artist_id': 355, 'artist_name': 'Bad Religion', 'track_share_url': 'https://www.musixmatch.com/lyrics/Bad-Religion/Incomplete-BBC-radio-One-Session?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Bad-Religion/Incomplete-BBC-radio-One-Session/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-06-14T23:50:22Z', 'primary_genres': {'music_genre_list': []}}"
810,Bad Religion,Bad Religion,Do What You Want (Live),33312761,"{'track_id': 33312761, 'track_name': 'Do What You Want (Live)', 'track_name_translation_list': [{'track_name_translation': {'language': 'u0', 'translation': 'Do What You Want - Live'}}], 'track_rating': 39, 'commontrack_id': 12367443, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 0, 'album_id': 15441923, 'album_name': 'Tested', 'artist_id': 355, 'artist_name': 'Bad Religion', 'track_share_url': 'https://www.musixmatch.com/lyrics/Bad-Religion/Do-What-You-Want-live?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Bad-Religion/Do-What-You-Want-live/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-06-29T07:40:50Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
811,Clean Bandit,Clean Bandit,Nightingale (Gorgon City Remix),45205058,"{'track_id': 45205058, 'track_name': 'Nightingale (Gorgon City Remix)', 'track_name_translation_list': [], 'track_rating': 23, 'commontrack_id': 19540955, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 16250956, 'album_name': 'A+E', 'artist_id': 14377067, 'artist_name': 'Clean Bandit', 'track_share_url': 'https://www.musixmatch.com/lyrics/Clean-Bandit/Nightingale-Gorgon-City-Remix?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Clean-Bandit/Nightingale-Gorgon-City-Remix/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2018-06-22T19:52:26Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 7, 'music_genre_parent_id': 34, 'music_genre_name': 'Electronic', 'music_genre_name_extended': 'Electronic', 'music_genre_vanity': 'Electronic'}}]}}"
812,Glass Animals,Glass Animals,Gooey - Kingdom Remix,84364758,"{'track_id': 84364758, 'track_name': 'Gooey - Kingdom Remix', 'track_name_translation_list': [], 'track_rating': 40, 'commontrack_id': 47417278, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 20900504, 'album_name': 'Gooey', 'artist_id': 24444227, 'artist_name': 'Glass Animals', 'track_share_url': 'https://www.musixmatch.com/lyrics/Glass-Animals/gooey-kingdom-remix-1?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Glass-Animals/gooey-kingdom-remix-1/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2024-03-26T18:45:52Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}}"
813,Glass Animals,Glass Animals,Hazey - Boody Remix,132380983,"{'track_id': 132380983, 'track_name': 'Hazey - Boody Remix', 'track_name_translation_list': [], 'track_rating': 33, 'commontrack_id': 41190421, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 1, 'album_id': 26521831, 'album_name': 'Hazey', 'artist_id': 24444227, 'artist_name': 'Glass Animals', 'track_share_url': 'https://www.musixmatch.com/lyrics/Glass-Animals/Hazey-Boody-Remix?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Glass-Animals/Hazey-Boody-Remix/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2024-03-26T18:44:40Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
814,Glass Animals,Glass Animals,Life Itself (Roosevelt Remix),115395177,"{'track_id': 115395177, 'track_name': 'Life Itself (Roosevelt Remix)', 'track_name_translation_list': [], 'track_rating': 40, 'commontrack_id': 63654314, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 24035365, 'album_name': 'Life Itself (Roosevelt Remix) - Single', 'artist_id': 24444227, 'artist_name': 'Glass Animals', 'track_share_url': 'https://www.musixmatch.com/lyrics/Glass-Animals/Life-Itself-Roosevelt-Remix?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Glass-Animals/Life-Itself-Roosevelt-Remix/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2019-08-21T06:14:06Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
815,St. Lucia,St. Lucia,Wait for Love,73018879,"{'track_id': 73018879, 'track_name': 'Wait for Love', 'track_name_translation_list': [], 'track_rating': 52, 'commontrack_id': 13706975, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 19619217, 'album_name': 'When The Night (Deluxe)', 'artist_id': 13927748, 'artist_name': 'St. Lucia', 'track_share_url': 'https://www.musixmatch.com/lyrics/St-Lucia/Wait-for-Love?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/St-Lucia/Wait-for-Love/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2013-12-13T23:07:32Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
